小区名称,区域,已售,楼龄,电梯,地铁,面积,总价1,总价2,总价3,单价1,单价2,单价3
九亭苑,松江,21,22.0,0.0,0.0,73.77142857142859,242.6875,288.52,265.0,3.3224874999999994,4.111540000000001,3.64015
九华新园,奉贤,6,13.666666666666666,0.3333333333333333,0.0,114.23666666666668,286.0,176.0,404.5,1.98565,3.8261,1.9399
九华苑,奉贤,26,16.615384615384617,0.0,0.0,125.7792307692308,244.77272727272728,326.1,259.0,2.208145454545454,2.59446,2.82375
九城湖滨国际,松江,149,11.604026845637584,1.0,0.0,85.7479865771812,372.01960784313724,367.16875,366.88684210526316,4.322411764705883,4.926200000000001,4.43242105263158
九峰小区,松江,27,28.88,0.0,1.0,60.309629629629626,176.125,188.25,205.3,3.1773749999999996,4.26875,3.78406
九方家园,闵行,9,16.444444444444443,0.0,0.0,77.28888888888889,485.0,321.25,307.6666666666667,4.0441,4.57195,4.393633333333334
九星苑,闵行,9,17.333333333333332,0.0,1.0,86.33,317.5,537.3333333333334,,4.541933333333334,4.9482,
九歌上郡,闵行,68,14.0,1.0,1.0,83.2266176470588,503.4074074074074,601.5714285714286,637.4545454545455,6.318092592592592,7.2024857142857135,7.161536363636364
九歌中庭,闵行,4,14.0,1.0,1.0,39.385000000000005,111.5,150.0,,2.6283,4.0541,
九歌茗园,闵行,13,16.0,1.0,1.0,93.63076923076925,593.6666666666666,657.5,646.3000000000001,6.163,6.974349999999999,6.949933333333333
九英里,宝山,35,13.0,1.0,1.0,99.82257142857144,510.48,467.75,512.6800000000001,5.0349900000000005,5.710475000000001,5.17485
九茂小区,普陀,10,29.9,0.4,1.0,50.127,274.8,385.0,347.5,5.88358,7.3069,6.946899999999999
九龙仓兰宫,松江,9,6.0,0.0,1.0,162.94666666666666,583.0,615.0,873.3333333333334,5.4407499999999995,5.77375,4.088033333333333
九龙仓玺园,杨浦,13,8.0,1.0,1.0,186.81538461538457,1255.75,,1356.0,6.702825,,8.119066666666667
书院一号公寓,浦东,54,11.0,1.0,0.0,69.37203703703705,125.85714285714286,159.04545454545453,158.0,1.9118285714285714,2.4228545454545456,2.1744071428571425
书香名第,普陀,6,21.166666666666668,1.0,0.0,80.69666666666667,360.0,517.0,,5.4745,5.9212,
书香苑,徐汇,6,22.333333333333332,0.0,0.0,64.38333333333333,371.0,406.5,,5.815049999999999,6.334099999999999,
书香逸居,徐汇,5,13.0,1.0,0.0,77.152,700.0,,700.0,8.4155,,8.625
乳山三村,浦东,3,39.0,0.0,0.0,44.446666666666665,443.0,257.0,,7.228,6.5966,
乳山二村,浦东,4,41.25,0.0,0.0,41.845,,300.0,270.0,,7.294,6.5646
乳山四村,浦东,11,33.111111111111114,0.0,1.0,40.61454545454545,240.0,,291.0,8.6456,,6.7357000000000005
乾弘佳园,虹口,3,17.0,0.0,1.0,96.67,628.0,630.0,630.0,5.6147,7.2766,6.8793
乾溪三村,宝山,15,22.941176470588236,0.0,0.0,59.49764705882353,196.5,256.0,238.55555555555554,3.3669000000000002,4.5098666666666665,4.040044444444444
乾溪新村,宝山,92,25.804347826086957,0.0,1.0,52.22934782608695,205.4,223.46363636363637,223.15151515151516,4.141646666666667,4.831672727272726,4.1753878787878795
乾耀东港,浦东,59,7.0,0.9661016949152542,0.0,88.20542372881356,152.35833333333332,212.42857142857142,188.66666666666666,1.7307083333333335,2.3865285714285713,2.1379388888888893
乾阳佳园,杨浦,4,16.0,0.75,1.0,106.6125,607.5,700.0,570.0,5.4463,6.3126,6.1576
乾骏园,徐汇,8,23.5,0.0,1.0,76.89500000000001,565.0,506.5,519.0,7.0344,6.68295,7.52955
云台一小区,浦东,35,25.742857142857144,0.0,1.0,53.55457142857143,231.45,365.75,304.3833333333333,5.72105,6.22865,5.6407333333333325
云台二小区,浦东,45,24.955555555555556,0.3111111111111111,1.0,62.61244444444444,292.125,362.3333333333333,335.0833333333333,4.85415,6.010566666666666,5.543608333333334
云台苑,浦东,10,27.0,1.0,1.0,74.17099999999999,398.25,371.125,500.0,5.916325,5.298825,5.54835
云和花园,静安,10,15.0,1.0,1.0,73.775,615.0,,745.0,8.760766666666667,,9.9056
云山星座苑,浦东,3,,1.0,1.0,112.59666666666668,680.0,950.0,980.0,7.1579,7.7482,8.1545
云帆佳苑,浦东,31,13.0,0.03225806451612903,0.0,69.05000000000001,105.35999999999999,147.7,130.96666666666667,1.56922,2.2352444444444446,2.1235
云帆名苑,浦东,34,13.0,0.17647058823529413,0.0,74.41470588235295,112.60000000000001,146.4,159.15,1.5345214285714288,2.1231714285714283,1.660725
云帆花苑,浦东,32,12.0,0.34375,0.0,76.694375,156.15384615384616,156.16153846153844,120.05,1.7709307692307694,2.328692307692308,1.9860000000000002
云帆雅苑,浦东,26,13.0,0.07692307692307693,0.0,78.03076923076922,120.39999999999999,154.6,124.33333333333333,1.4951833333333335,2.252042857142857,1.6266666666666667
云松华庭,浦东,15,12.0,0.26666666666666666,0.0,94.02666666666666,154.97142857142856,197.5,147.6,1.6557714285714284,2.18975,2.06825
云松景庭,浦东,16,12.0,0.1875,0.0,75.120625,147.66666666666666,174.0,137.6,2.112633333333333,2.19385,1.8700666666666665
云松翠庭,浦东,48,12.0,0.020833333333333332,0.0,70.636875,120.11333333333333,159.33571428571426,153.15555555555554,1.7636733333333336,2.2192071428571425,2.2226666666666666
云树仁居,浦东,34,12.0,0.0,0.0,74.74382352941176,105.63,157.9,130.0,1.4316200000000001,2.1117,1.87675
云树欣居,浦东,17,12.0,0.23529411764705882,0.0,77.47,131.33333333333334,181.41666666666666,152.42000000000002,1.7970666666666666,2.243183333333333,2.0901400000000003
云树雅居,浦东,20,12.0,0.25,0.0,65.20149999999998,117.0,155.2,136.25,1.8487200000000001,2.32608,2.16065
云海苑,静安,9,17.166666666666668,1.0,0.0,163.70444444444445,1415.0,1357.5,1587.5,9.286,9.7961,8.97205
云润家园,松江,14,14.0,0.8571428571428571,0.0,106.81499999999998,344.0,515.0,349.75,3.9799749999999996,3.7553,3.40855
云舒苑,浦东,9,8.0,0.6666666666666666,0.0,85.5588888888889,,242.875,287.5,,3.5878,3.0472499999999996
云舫小区,虹口,17,31.58823529411765,1.0,1.0,59.877647058823534,314.6,391.25,476.6666666666667,5.7262,7.0017249999999995,6.3994
云都苑,普陀,5,21.0,1.0,1.0,105.80400000000002,690.0,572.5,,4.762,6.82255,
云锦丽苑,浦东,11,14.0,0.0,0.0,72.9518181818182,98.7,159.16666666666666,137.75,1.4731666666666667,2.1369666666666665,2.08865
云锦佳苑,浦东,15,14.0,0.0,0.0,74.31533333333333,116.16,156.95,,1.6422,2.27975,
云锦名苑,浦东,25,14.0,0.0,0.0,95.81360000000001,148.63333333333333,176.22222222222223,149.86666666666667,1.6028333333333336,2.025955555555556,1.5020333333333333
云锦新苑,浦东,19,14.0,0.0,0.0,77.0078947368421,139.06,163.16666666666666,116.16666666666667,1.73306,2.1249333333333333,2.0032
云锦雅苑,浦东,22,14.0,0.0,0.0,87.95181818181818,109.375,159.66666666666666,144.16,1.3168750000000002,2.009133333333333,1.6570399999999998
云间名门,松江,3,9.0,1.0,1.0,110.44999999999999,302.5,340.0,,2.5434,3.7947,
云间水庄,松江,5,16.8,0.0,0.0,309.204,1155.0,,1347.5,3.5651666666666664,,4.7132
云阳花苑,长宁,11,22.09090909090909,1.0,1.0,87.23727272727272,599.0,583.8,541.0,6.59516,7.1959,6.416166666666666
云顶别墅,松江,4,16.666666666666668,0.0,0.0,453.2699999999999,857.5,1180.0,1140.0,2.1298,2.2609,2.3746
五四农场洪卫新村,奉贤,5,36.75,0.0,0.0,43.442,,74.5,65.06666666666666,,1.7025,1.5055000000000003
五岭小区,黄浦,9,31.444444444444443,0.8888888888888888,1.0,40.57555555555555,256.5,330.45,302.5,7.0629,7.869674999999999,8.1401
五月花都荟豪庭,静安,16,9.0,1.0,1.0,86.865,665.5,707.5,557.0,7.42569,8.27255,8.21885
五洲云景花苑,松江,32,13.0,1.0,0.0,94.84625000000003,345.8071428571429,482.8,200.0,3.5091428571428573,4.03505,3.1580500000000002
五环大楼,长宁,6,27.0,1.0,0.0,74.875,465.0,440.0,350.0,5.232100000000001,5.7359,6.1072
五莲一小区,浦东,7,24.0,1.0,1.0,68.28142857142856,230.0,310.0,286.0,3.2615,4.5118,4.32275
五里桥路260弄,黄浦,4,32.0,1.0,0.0,42.875,,345.0,350.0,,7.3405,7.4469
五里桥路269弄,黄浦,3,39.666666666666664,0.0,0.0,42.923333333333325,364.0,318.0,,7.4271,8.8481,
亚都国际名园,徐汇,12,17.0,1.0,0.0,121.62666666666667,896.6666666666666,1176.0,1075.0,8.005733333333334,8.69405,9.2267
亚龙国际大厦,浦东,20,,1.0,1.0,50.4825,102.83,128.125,,2.0929999999999995,2.4063125,
交暨小区,普陀,6,24.0,0.16666666666666666,1.0,58.58166666666667,207.66666666666666,367.6666666666667,,4.645866666666667,5.245033333333334,
京浦小区,浦东,55,24.942307692307693,0.0,1.0,52.32781818181818,229.0,270.1111111111111,278.90769230769234,4.7159,5.479077777777778,5.313753846153846
京浦花园,闵行,19,23.105263157894736,0.0,0.0,78.67473684210525,289.6,343.5,292.0,3.3204800000000008,4.067200000000001,4.083
京西大楼,静安,7,37.0,1.0,1.0,47.994285714285716,387.5,450.3333333333333,,8.128,8.794133333333333,
亭汇花苑,松江,31,17.161290322580644,0.0,1.0,110.75290322580649,367.5,497.5,395.4166666666667,3.6675,4.0082,3.6324416666666663
人乐一村,松江,20,36.388888888888886,0.0,1.0,50.63799999999999,151.5,188.11666666666667,160.8,2.7464500000000003,3.897733333333333,3.42186
人乐三村,松江,21,37.19047619047619,0.0,1.0,60.765714285714296,189.2,185.0,155.2,2.7182199999999996,3.1245,3.2315999999999994
人乐二村,松江,10,35.3,0.0,1.0,53.67,191.0,195.5,165.16666666666666,3.2909,3.8375,3.5668333333333333
人乐四村,松江,26,36.61538461538461,0.0,1.0,49.316923076923096,171.6,189.8,153.5,3.1887400000000006,3.75884,3.3096000000000005
人民小区,嘉定,5,39.2,1.0,0.0,47.581999999999994,,153.0,128.0,,3.0662,3.0186
人生港湾南欧城,浦东,21,7.666666666666667,0.9047619047619048,0.0,86.89142857142855,,277.90769230769234,266.62,,3.4459538461538464,2.9936000000000003
亿润苑,静安,5,15.0,1.0,0.0,108.152,900.0,,615.0,6.6177,,5.7204
亿联中心,浦东,3,10.0,1.0,0.0,61.43,,89.75,108.0,,1.5073,1.654
亿豪名邸,闵行,4,18.0,0.0,0.0,178.5475,912.5,940.0,995.0,5.0194,5.3742,5.6887
仁和恬园,静安,4,17.0,1.0,1.0,105.6625,685.0,438.0,,5.997199999999999,7.6055,
仁和花苑,浦东,8,23.5,1.0,1.0,85.66375000000001,485.9,,476.6666666666667,4.9292,,5.768166666666667
仁宝公寓,黄浦,3,24.0,1.0,1.0,91.89999999999999,730.0,666.0,,7.0847,7.7203,
仁德坊,黄浦,5,19.0,1.0,1.0,115.072,755.0,970.0,1000.0,8.3889,8.503350000000001,8.03125
仁德坊(虹口),虹口,4,14.0,0.5,1.0,63.252500000000005,415.0,389.0,,6.8044,6.3111999999999995,
仁德小区,虹口,10,30.2,0.0,1.0,41.53699999999999,174.0,213.0,235.7,5.16615,5.798,4.938025
仁德苑,杨浦,5,19.0,1.0,1.0,117.46599999999998,842.0,668.5,625.0,5.910299999999999,6.4952,6.5261
仁德路67弄10支弄,杨浦,13,23.0,0.0,1.0,64.86846153846155,328.875,483.0,362.5,5.10735,6.17265,5.5622
仁恒东郊花园,浦东,12,4.0,1.0,0.0,119.96750000000002,,685.0,946.6666666666666,,7.3656,6.631466666666667
仁恒家园,浦东,5,13.0,0.6,1.0,168.84599999999998,709.3333333333334,,800.0,4.323266666666666,,3.9025
仁恒怡庭,杨浦,10,9.0,0.7,1.0,177.84400000000002,1423.3333333333333,1321.75,,8.004933333333334,8.196875,
仁恒森兰雅苑,浦东,24,6.875,1.0,1.0,171.14666666666662,1128.3352941176472,1233.857142857143,,6.89690588235294,7.562600000000001,
仁恒森兰雅苑mini公馆,浦东,11,6.0,1.0,0.0,95.15545454545455,422.3333333333333,,429.125,4.803733333333334,,4.3957875
仁恒河滨城,浦东,56,13.446428571428571,1.0,1.0,142.99178571428567,1293.0526315789473,1314.923076923077,1389.4,9.040284210526316,9.650507692307691,9.54676
仁恒河滨城(一期),浦东,21,14.952380952380953,0.9523809523809523,0.0,133.61700000000002,,1165.0,1207.1666666666667,,9.402375,8.818775
仁恒河滨城(三期),浦东,22,11.136363636363637,1.0,0.0,125.69272727272728,,1153.8,1258.6,,10.866499999999998,10.212349999999999
仁恒河滨城(二期),浦东,14,12.5,1.0,0.0,153.76285714285714,,1507.0,1512.5,,9.853633333333333,9.798025
仁恒河滨花园,长宁,39,14.948717948717949,1.0,1.0,174.42256410256408,1464.1666666666667,1530.0,1619.7,8.08617222222222,8.96715,9.08394
仁恒滨江园,浦东,72,18.857142857142858,1.0,1.0,155.19125,1354.1951219512196,1473.375,1370.0,8.631434146341464,10.30335,9.502314285714286
仁恒运杰河滨花园,青浦,14,11.071428571428571,1.0,0.0,105.00714285714285,277.6666666666667,437.5,,3.2156000000000002,3.5424499999999997,
今天花园,闵行,8,16.375,0.75,0.0,102.8325,468.0,420.0,461.1666666666667,3.8139,4.3246,4.6993
今日丽园,长宁,7,17.0,1.0,0.0,178.04857142857145,976.6666666666666,1494.0,999.0,7.028366666666667,7.0055,7.992
今达花园,浦东,9,19.0,0.5555555555555556,1.0,140.7188888888889,880.0,,803.75,4.965,,5.921225
仓城七村,松江,8,24.25,0.0,0.0,69.09125,181.66666666666666,239.5,181.25,2.658933333333333,3.0587999999999997,3.0307
仙乐小区,长宁,9,35.0,0.6666666666666666,1.0,43.037777777777784,203.25,260.0,,4.724800000000001,6.09385,
仙城小区,长宁,8,26.0,0.0,1.0,57.66374999999999,305.2142857142857,363.0,,5.211385714285714,7.1093,
仙蓉花苑,长宁,10,28.9,0.3,1.0,57.248000000000005,286.23333333333335,350.0,250.0,4.941183333333333,6.3637,5.6793
仙逸小区,长宁,54,34.5,0.0,1.0,42.79037037037037,236.14285714285714,248.0,232.15,5.244714285714286,6.39514,5.791799999999999
仙都绿苑,浦东,16,15.0,1.0,0.0,63.79250000000001,262.5,317.5,467.0,4.3759,5.40705,5.3464
仙霞别墅,长宁,23,29.0,0.0,1.0,63.309130434782595,353.3,474.3333333333333,388.6666666666667,5.375360000000001,6.567866666666667,6.5330666666666675
仙霞大郡,长宁,13,19.46153846153846,0.0,1.0,101.14769230769231,547.6,521.25,,5.10398,5.9167875,
仙霞西路715弄,长宁,4,25.0,0.0,1.0,59.3825,,362.5,269.5,,5.1565,5.065300000000001
仪表新村,徐汇,8,39.75,0.0,1.0,46.00125,192.0,380.0,388.0,5.9702,7.4833,6.3368
仲信苑,长宁,5,21.0,0.4,0.0,86.46200000000002,798.0,615.0,775.0,7.4033,8.8452,8.1916
伊犁小区,长宁,21,36.76190476190476,0.0,1.0,48.144761904761914,271.4,282.93333333333334,318.5,5.3,6.762866666666667,6.038875
伊犁苑,闵行,5,24.0,0.0,1.0,56.632000000000005,355.0,395.0,306.0,5.9413,6.8786000000000005,6.4367
伊莎士花园,松江,6,13.0,0.0,0.0,311.285,1000.75,1277.5,,3.4953250000000002,3.91935,
众众德尚世嘉,闵行,20,13.5,0.1,1.0,94.89699999999999,420.875,423.25,542.25,4.318425,5.49555,4.82325
众和金融大厦,杨浦,4,22.0,1.0,1.0,107.035,513.5,,655.0,4.71655,,6.1347
众旺苑,奉贤,30,10.931034482758621,0.4,0.0,102.2573333333333,224.80714285714288,346.5,184.5,2.1802357142857143,3.1613428571428566,2.6092
优抚园,虹口,15,34.8,0.0,1.0,38.49666666666667,241.4,196.0,231.0,5.4568200000000004,6.357049999999999,6.227766666666667
伟业金锦苑一村,浦东,9,17.0,0.0,1.0,100.34,606.6666666666666,550.0,373.5,4.146766666666667,5.0926,5.2306
伟业金锦苑三村,浦东,42,16.928571428571427,0.0,1.0,77.37619047619044,386.96666666666664,380.54545454545456,460.0,5.014359999999999,5.5485,5.8874666666666675
伟业金锦苑二村,浦东,50,17.0,0.0,1.0,75.63719999999998,426.98333333333335,433.90909090909093,360.15,5.050916666666668,5.690527272727274,5.46988
伟莱家园,浦东,11,19.454545454545453,0.0,1.0,96.92272727272726,421.5,485.0,451.0,4.509966666666666,4.860966666666667,4.5378
伦敦广场,长宁,3,16.0,1.0,1.0,269.6433333333333,1305.0,,1500.0,4.79715,,5.6705
住友宝莲,宝山,3,17.333333333333332,1.0,1.0,117.23000000000002,,722.5,650.0,,5.976100000000001,5.8984
住嘉佳园,嘉定,7,13.0,0.14285714285714285,1.0,83.17285714285715,294.0,420.5,255.0,5.069,4.516249999999999,4.4164
体育花苑,徐汇,10,22.0,0.0,0.0,61.386,310.0,461.59999999999997,346.5,6.7348,6.971266666666668,6.3782
体院小区,杨浦,7,35.857142857142854,0.0,0.0,57.31,325.6666666666667,400.0,300.0,5.766866666666668,6.0607,4.84585
何家宅小区,虹口,82,32.31707317073171,0.024390243902439025,1.0,38.82390243902439,239.85294117647058,254.4,230.9090909090909,5.63704705882353,6.57302,5.899390909090909
佘山3号,松江,18,12.0,0.0,0.0,327.33611111111105,934.0909090909091,1070.0,1320.0,3.338036363636363,3.7025,2.388
佘山假日半岛,松江,22,9.0,0.8181818181818182,1.0,69.24590909090908,80.56666666666666,104.8,192.0,1.3837499999999998,1.9774,1.6623
佘山家园,松江,10,7.0,0.0,0.0,82.98800000000001,240.0,,194.33333333333334,2.5492,,2.5835166666666667
佘山新天地休闲广场,松江,3,10.0,0.0,0.0,69.14,,71.9,67.5,,1.0667,0.9247
佘山珑原,松江,4,6.75,0.0,0.0,174.73000000000002,618.3333333333334,,592.0,3.4333666666666667,,4.6428
佘山银湖别墅,松江,12,15.555555555555555,0.25,0.0,388.39666666666676,1190.0,1462.0,1594.0,3.2707,3.3756,4.8591
佳丽花园,青浦,3,13.333333333333334,1.0,0.0,122.96333333333332,310.0,,340.0,2.7407,,2.9213
佳乐苑,青浦,44,15.0,0.13636363636363635,1.0,91.1656818181818,266.1666666666667,218.11999999999998,245.03846153846155,2.340033333333333,3.39324,3.1364307692307687
佳伟小区,虹口,7,22.571428571428573,1.0,0.0,53.33714285714285,308.0,301.6666666666667,170.0,4.0586,5.454933333333333,4.7118
佳信花苑,闵行,8,25.0,0.0,1.0,99.53625,454.0,407.5,,4.3709,5.3338,
佳信都市花园(公寓),长宁,11,22.545454545454547,1.0,1.0,152.97454545454545,873.6,1000.0,920.0,5.8727,7.2765,6.2416
佳兆业8号(公寓),奉贤,11,5.0,1.0,0.0,95.42636363636365,174.0,242.16,205.8,1.4631,2.4231000000000003,2.4086000000000003
佳兆业城市广场,嘉定,5,4.0,1.0,0.0,84.16999999999999,,227.66666666666666,240.0,,2.801533333333333,2.6967
佳兆业壹号,嘉定,34,5.970588235294118,1.0,1.0,85.15235294117645,290.0,319.0,340.64285714285717,3.8631,3.7945555555555552,3.9143000000000003
佳兆业珊瑚湾(公寓),奉贤,40,9.3,1.0,0.0,75.74625,,148.1153846153846,159.7642857142857,,2.302853846153846,2.0199285714285713
佳兆业珊瑚湾(别墅),奉贤,5,10.0,0.0,0.0,202.83599999999998,,405.0,366.0,,1.9591666666666665,1.85815
佳宁花园,静安,11,18.0,1.0,0.0,127.64545454545454,747.5,746.6666666666666,1031.0,6.9184,6.4483999999999995,5.931850000000001
佳安公寓,徐汇,7,20.571428571428573,0.7142857142857143,0.0,126.39285714285714,713.3333333333334,820.0,,6.707466666666666,6.4723,
佳宝新村,闵行,48,25.875,0.0625,1.0,59.85291666666666,254.50909090909093,281.8181818181818,273.6,4.531790909090909,4.763718181818182,4.28576
佳木斯路175弄,杨浦,4,32.0,0.0,0.0,35.7425,130.0,245.0,,4.0211,5.1514,
佳木斯路208弄,杨浦,3,33.0,0.0,1.0,38.56333333333333,150.0,197.0,172.0,3.592,6.3081,4.0282
佳林路919弄,浦东,10,18.6,0.0,1.0,73.205,385.0,426.5,220.0,4.76965,5.24175,3.887
佳泰花园,杨浦,18,19.61111111111111,0.2222222222222222,1.0,114.42888888888888,743.4285714285714,,821.5,6.411500000000001,,6.56155
佳洲欣苑,浦东,7,16.0,0.0,0.0,120.94714285714288,449.0,507.3333333333333,,3.90885,4.336966666666667,
佳源梦想广场,奉贤,7,,1.0,0.0,88.98285714285714,,196.66666666666666,192.0,,2.202266666666667,2.1567499999999997
佳虹小区,浦东,28,25.192307692307693,0.0,1.0,66.28392857142858,269.0,309.57142857142856,311.6,4.262133333333333,4.592557142857143,4.39996
佳运公寓,浦东,3,18.0,0.6666666666666666,1.0,117.65333333333332,498.0,595.0,,4.6073,4.2525,
佳龙花园,杨浦,40,15.6,1.0,1.0,102.85500000000002,726.2,814.0,776.25,7.03111,7.8771875,7.561883333333335
依云郡(别墅),松江,3,13.0,0.0,0.0,293.9633333333333,855.0,1200.0,,4.1323,3.57655,
侨鑫公寓,青浦,5,22.0,0.0,0.0,91.822,271.0,272.0,260.8,2.5437000000000003,3.2430000000000003,3.3372
俊领国际酒店公寓,闵行,12,13.75,0.0,0.0,37.875,83.3111111111111,98.0,,2.266866666666667,2.3412,
保利叶上海(一期),宝山,112,10.0,1.0,0.0,82.75267857142858,395.8333333333333,396.5363636363636,390.6631578947368,4.7011899999999995,4.891263636363638,4.648826315789473
保利叶上海(三期),宝山,17,8.0,1.0,0.0,101.70411764705881,435.5,422.5,486.3333333333333,4.8948,4.9988,4.62825
保利叶上海(二期),宝山,56,8.0,1.0,0.0,89.82982142857144,459.85714285714283,464.55,437.5882352941176,5.039471428571429,5.31287,4.840811764705883
保利叶上海(别墅),宝山,6,10.0,0.0,0.0,243.79333333333332,1260.0,1021.5,1458.5,4.5807,4.33015,6.06795
保利叶之林(一期),宝山,14,6.0,1.0,0.0,125.22749999999999,660.0,686.75,536.75,5.3532,5.532150000000001,5.20345
保利叶之林(二期),宝山,7,5.0,1.0,0.0,127.68666666666667,,710.3333333333334,630.5,,5.121300000000001,5.5168
保利叶语(一期)(公寓),宝山,52,8.0,1.0,1.0,103.89673076923079,513.1428571428571,592.8,557.8571428571429,5.325128571428572,5.51340625,5.269057142857143
保利叶语(二期)(公寓),宝山,59,7.0,1.0,1.0,109.5533898305085,536.8571428571429,534.8,573.4166666666666,5.099557142857143,5.25574,5.057116666666666
